游戏地址,游戏名字,评分,评论1,评论2,游戏类型
http://www.4399.com/flash/238315.htm,疯狂巴士,5,每次更新都有新内容，很期待。,强烈推荐给朋友们一起玩！,休闲类
http://www.4399.com/flash/238197.htm,麻将之王,5,游戏设计的细节非常到位。,每次玩都有不同的体验，很有趣。,棋牌类
http://www.4399.com/flash/238183.htm,冰娃火娃之双人迷宫,1,"操作体验简直糟糕透了,根本玩不下去。","这游戏烂到家了,根本不值得一玩。",冒险类
http://www.4399.com/flash/237220.htm,画线引车送货,5,每次玩都有不同的体验，很有趣。,游戏设计很精巧，细节处理得很好。,动作类
http://www.4399.com/flash/237198.htm,机关小子,2,"游戏设计存在诸多问题,整体体验很差。","游戏中bug太多了,根本无法流畅游玩。",休闲类
http://www.4399.com/flash/238049.htm,两个球,3,"视觉效果尚可,但玩法缺乏深度探索体验。","总体感觉一般般,没有太多亮点可圈可点。",动作类
http://www.4399.com/flash/237113.htm,勇闯机械迷宫,1,"游戏设计存在致命缺陷,体验极其糟糕。","这游戏无聊到极点,丝毫没有乐趣可言。",综合类
http://www.4399.com/flash/237914.htm,汉字爱找茬,4,"整体体验一般,适合消遣时光。","游戏性尚可,但不够精致和吸引人的地方。",体育类
http://www.4399.com/flash/237862.htm,英雄救女孩,4,"玩法简单,但游戏性不太够吸引人。","游戏设计还算不错,但可以进一步优化完善。",休闲类
http://www.4399.com/flash/237800.htm,放开那只猪,1,"画面粗糙,操作反馈也很糟糕。","游戏中bug实在是太多了,需要彻底重做。",棋牌类
http://www.4399.com/flash/237726.htm,汉字高手,3,"玩起来还算流畅,但缺乏持久吸引力。","游戏难度适中,比较适合休闲玩家。",模拟经营类
http://www.4399.com/flash/236909.htm,精准移物,4,"游戏设计还算不错,但需要进一步完善。","玩法简单,但游戏性不太够吸引人。",敏捷类
http://www.4399.com/flash/237679.htm,魔鬼数独,5,非常考验智力和反应速度。,游戏体验非常棒，五星好评！,动作类
http://www.4399.com/flash/237657.htm,数字魔力之韵,3,"游戏基本可玩,但缺乏亮点或特色。","还有些意思,但玩久了会感到乏味。",棋牌类
http://www.4399.com/flash/237654.htm,不要坑爹,3,"游戏性尚可,但不够精致和创新。","操作感还可以,不过内容有点缺乏。",策略类
http://www.4399.com/flash/237629.htm,一念结金丹,5,关卡设计很巧妙，很有挑战性。,画质超高，玩起来很舒服。,棋牌类
http://www.4399.com/flash/236773.htm,火柴人精准投放,5,操作很简单，但很有趣。,游戏内容很丰富，玩法很多样。,模拟经营类
http://www.4399.com/flash/237615.htm,护我金丹,4,"游戏基本可玩,但缺乏创意特色。","视觉效果尚可,但缺乏深度玩法。",体育类
http://www.4399.com/flash/237576.htm,看不见的真相,2,"实在令人失望,这游戏毫无看点可言。","音乐和音效简直就是灾难,直接影响游戏乐趣。",测试类
http://www.4399.com/flash/237569.htm,就挺秃然的,4,"还有些意思,但玩久了会感到乏味。","游戏性尚可,但不够精致和创新。",敏捷类
http://www.4399.com/flash/237516.htm,夜半门开,5,游戏更新速度快，保持新鲜感。,游戏操作非常顺滑，体验极佳。,动作类
http://www.4399.com/flash/237513.htm,公主请找茬,5,游戏内购合理，不影响体验。,操作很简单，但很有趣。,模拟经营类
http://www.4399.com/flash/237507.htm,抓呀抓呀抓,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","非常失望,完全没达到我的预期要求。",休闲类
http://www.4399.com/flash/237500.htm,他是外星人,5,游戏节奏快，很刺激。,游戏设计很精巧，细节处理得很好。,棋牌类
http://www.4399.com/flash/237465.htm,长生祭,2,"太让人失望了,这游戏根本不值一玩。","操作体验很差,直接影响游戏乐趣。",搞笑类
http://www.4399.com/flash/236789.htm,我要回冰箱,1,"整体感觉很差劲,玩了没多久就不想再玩了。","游戏中bug太多了,根本无法流畅游玩。",休闲类
http://www.4399.com/flash/237380.htm,做个拿手菜,5,画面细腻，色彩搭配很好。,游戏模式很多样化，令人上瘾。,策略类
http://www.4399.com/flash/1382.htm,宠物连连看2.5版,3,"玩起来还算流畅,但缺乏长期吸引力。","游戏基本可玩,但缺乏创新的亮点。",动作类
http://www.4399.com/flash/12669.htm,果蔬连连看,1,"画面很一般,操作也不太流畅。","这游戏实在是不太好玩,不推荐。",冒险类
http://www.4399.com/flash/17801.htm,宠物连连看3.1,1,"这游戏烂透了,根本不值得一玩。","游戏设计存在严重问题,整体体验极差。",综合类
http://www.4399.com/flash/20660.htm,森林冰火人中文版,1,"总的来说这游戏很无聊,不太好玩。","这游戏无聊透了,根本玩不下去。",模拟经营类
http://www.4399.com/flash/93551.htm,小鳄鱼爱洗澡中文版,1,"关卡难度设置极不合理,玩家痛苦连连。","整体感觉很差劲,玩了没多久就不想再玩了。",综合类
http://www.4399.com/flash/113377.htm,森林冰火人4无敌版,5,游戏模式很多样化，令人上瘾。,操作手感很好，玩起来很顺畅。,棋牌类
http://www.4399.com/flash/10393.htm,石头连连看,4,"总体感觉一般般,没有太多亮点可圈可点。","画面较为出色,但玩法有些单一枯燥。",冒险类
http://www.4399.com/flash/79068.htm,高楼爆破3无敌版,2,"操作反馈不够流畅,游戏体验一般。","非常失望,完全没达到我的预期要求。",模拟经营类
http://www.4399.com/flash/853.htm,五子连珠,2,"这游戏烂透了,根本不值得一玩。","总的来说这游戏很无聊,不太好玩。",动作类
http://www.4399.com/flash/17403.htm,青蛙祖玛,1,"这游戏无聊到极点,丝毫没有乐趣可言。","这游戏烂到家了,根本不值得一玩。",搞笑类
http://www.4399.com/flash/57474.htm,蝴蝶连连看,3,"游戏性一般,勉强可以消遣消遣。","操作感还可以,不过内容有点缺乏。",儿童类
http://www.4399.com/flash/4781.htm,花花连连看,3,"游戏基本可玩,但缺乏创新的亮点。","还算有趣,但玩久了会感到乏味无聊。",模拟经营类
http://www.4399.com/flash/2231.htm,宠物连连看2.6,3,"操作体验良好,但缺乏特色内容。","总体感觉一般般,不太吸引我。",棋牌类
http://www.4399.com/flash/54423.htm,4399打豆豆,1,"关卡设计不够平衡,难度把握不当。","游戏设计存在致命缺陷,体验很差。",综合类
http://www.4399.com/flash/136516.htm,消灭星星豪华版,3,"操作体验良好,但游戏内容有待进一步丰富。","玩起来还算流畅,但缺乏持续的吸引力。",模拟经营类
http://www.4399.com/flash/63033.htm,森林冰火人双人迷宫,4,"总体感觉??般般,没有太多亮点。","还算有趣,但玩久了会觉得乏味无聊。",动作类
http://www.4399.com/flash/106202.htm,消灭星星中文版,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","太让人失望了,这游戏根本不值一玩。",体育类
http://www.4399.com/flash/68259.htm,河马饲养员,1,"游戏设计存在一些问题,整体体验一般。","游戏设计存在诸多问题,整体体验很差。",动作类
http://www.4399.com/flash/62002.htm,疯狂过山车2,1,"这游戏实在是不太好玩,不推荐。","画面粗糙,操作反馈也很糟糕。",模拟经营类
http://www.4399.com/flash/171900.htm,装载卡车5,5,游戏节奏快，很刺激。,非常适合与朋友一起玩。,益智类
http://www.4399.com/flash/131178.htm,帮鸟儿解冻3,2,"关卡设计不够平衡,难度把握不当。","关卡难度设置极不合理,玩家痛苦连连。",动作类
http://www.4399.com/flash/100125.htm,装载卡车4,5,操作简单，很容易上手。,游戏世界观很丰富，沉浸感很强。,益智类
http://www.4399.com/flash/106933.htm,坏蛋冰淇淋2无敌版,4,"玩起来还算流畅,但缺乏持续的吸引力。","玩起来还算流畅,但缺乏持续吸引力。",动作类
http://www.4399.com/flash/10919.htm,宠物连连看3.0版,4,"操作体验良好,但内容有待进一步丰富。","还算有趣,但玩下去容易感到乏味。",动作类
http://www.4399.com/flash/147327.htm,亚当找夏娃3,4,"总体感觉一般般,不太吸引我。","操作感还可以,不过内容有点缺乏。",综合类
http://www.4399.com/flash/71760.htm,小婴儿逃出系列3,4,"画面较为出色,但玩法有些单一枯燥。","整体表现一般,适合休闲娱乐打发时光。",综合类
http://www.4399.com/flash/37529.htm,小火车过隧道无敌版,2,"操作体验很差,直接影响游戏乐趣。","太让人失望了,这游戏根本不值一玩。",益智类
http://www.4399.com/flash/156918.htm,酷小孩回家4,4,"游戏总体还行,但仍有进步空间。","游戏玩法尚可,但整体感觉有些平淡乏味。",策略类
http://www.4399.com/flash/50350.htm,唤醒嗜睡的小人,3,"游戏性一般,勉强可以消遣消遣。","整体表现一般,适合休闲娱乐打发时间。",综合类
http://www.4399.com/flash/92102.htm,连连看3.1原版,5,每次玩都能发现新的惊喜。,玩法多样，永远不会觉得无聊。,搞笑类
http://www.4399.com/flash/96689.htm,愤怒的小鸟太空版HD,5,任务系统很完善，玩起来很有动力。,游戏操作非常顺滑，体验极佳。,体育类
http://www.4399.com/flash/4782.htm,汽车标志连连看,5,游戏内容很丰富，不会觉得无聊。,音效很棒，增强了游戏体验。,棋牌类
http://www.4399.com/flash/103266.htm,炮兵突击,2,"这游戏无聊透了,根本玩不下去。","总的来说这游戏很烂,完全浪费时间。",休闲类
http://www.4399.com/flash/130836.htm,消你妹,2,"游戏中存在太多bug,需要大幅修复。","这游戏无聊透了,根本玩不下去。",策略类
http://www.4399.com/flash/41285.htm,朵拉的迷你高尔夫,4,"总体感觉??般般,没有太多亮点。","操作体验良好,但内容有待进一步丰富。",儿童类
http://www.4399.com/flash/128302.htm,消灭星星3电脑版,2,"关卡难度设置极不合理,玩家痛苦不堪。","这游戏烂透了,根本不值得一玩。",冒险类
http://www.4399.com/flash/57317.htm,激光炮轰小怪2,2,"真是大失望,这游戏根本配不上预期。","音乐和音效质量较差,影响游戏体验。",敏捷类
http://www.4399.com/flash/89614.htm,托马斯过河,4,"游戏玩法尚可,但整体感觉平淡无奇。","游戏设计还算不错,但可以进一步优化完善。",模拟经营类
http://www.4399.com/flash/88882.htm,海绵宝宝3D大富翁2,4,"还算过得去,不过没有太多特色。","还算有趣,但玩久了会感到乏味无聊。",策略类
http://www.4399.com/flash/80211.htm,中国熊猫2无敌版,1,"关卡难度设置极不合理,玩家痛苦连连。","画面粗糙,操作反馈也很糟糕。",儿童类
http://www.4399.com/flash/21223.htm,小球进洞,4,"画面较为出色,但玩法有些单一缺乏变化。","整体表现一般,适合休闲娱乐打发时光。",益智类
http://www.4399.com/flash/152489.htm,史上最贱小游戏之体育,1,"关卡难度设置极不合理,玩家痛苦连连。","关卡难度设置极不合理,玩家体验不佳。",休闲类
http://www.4399.com/flash/79452.htm,森林冰火人3,3,"游戏性尚可,但不够精致和创新。","画面较为出色,但玩法有些单一缺乏变化。",休闲类
http://www.4399.com/flash/34726.htm,4399水果连连看,1,"操作反馈不够流畅,游戏体验一般。","这游戏实在是不太好玩,不推荐。",综合类
http://www.4399.com/flash/65959.htm,高楼爆破无敌版,3,"玩法简单,但游戏性不太够吸引人。","游戏基本可玩,但缺乏创新亮点。",棋牌类
http://www.4399.com/flash/66922.htm,亚当找夏娃中文版,5,操作手感很好，玩起来很顺畅。,画风很可爱，玩起来很放松。,策略类
http://www.4399.com/flash/47634.htm,让子弹飞,5,社交功能完善，可以和朋友一起玩。,非常适合与朋友一起玩。,搞笑类
http://www.4399.com/flash/122189.htm,史上最贱小游戏3,2,"关卡难度设置极不合理,玩家体验不佳。","整体感觉很差劲,玩了没多久就不想再玩了。",搞笑类
http://www.4399.com/flash/92108.htm,连连看原版,5,各种任务和挑战，让人欲罢不能。,强烈推荐给朋友们一起玩！,策略类
http://www.4399.com/flash/50306.htm,奇妙水世界,4,"游戏性尚可,但不够精致和新鲜感。","游戏设计还算不错,但需要进一步完善。",棋牌类
http://www.4399.com/flash/80972.htm,宠物连连看经典版2,4,"游戏基本可玩,但缺乏创新亮点。","视觉效果尚可,但玩法缺乏深度探索价值。",冒险类
http://www.4399.com/flash/143168.htm,手纸没有了,3,"操作体验良好,但缺乏丰富的内容。","游戏基本可玩,但缺乏创意特色。",休闲类
http://www.4399.com/flash/24571.htm,宠物连连看3.1无敌版,4,"总体感觉一般般,不太吸引我。","游戏基本可玩,但缺乏创意特色。",冒险类
http://www.4399.com/flash/73311.htm,破蛋专家,2,"关卡难度设置极不合理,玩家体验不佳。","画面很一般,操作也不太流畅。",测试类
http://www.4399.com/flash/138976.htm,盗金父子,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","游戏设计存在严重问题,整体体验极差。",儿童类
http://www.4399.com/flash/92953.htm,逗小猴开心7,1,"关卡难度设置极不合理,玩家痛苦不堪。","音乐和音效简直就是灾难,直接影响游戏乐趣。",益智类
http://www.4399.com/flash/69774.htm,高楼爆破2无敌版,2,"游戏中bug太多了,根本无法流畅游玩。","游戏设计存在致命缺陷,体验极其糟糕。",模拟经营类
http://www.4399.com/flash/30543.htm,小婴儿逃出系列1,1,"总的来说这游戏很无聊,不太好玩。","游戏设计存在诸多问题,整体体验很差。",冒险类
